route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color
33541,2,,הרצליה-הרצליה<->ירושלים/יצחק נבון-ירושלים,713,2,
33542,2,,ירושלים/יצחק נבון-ירושלים<->הרצליה-הרצליה,714,2,
33620,34,621,זכריה הנביא/נריה הנביא-בית שמש<->מסוף הר הצופים/מרטין בובר-ירושלים-20,11621-2-0,3,
33621,34,621,מסוף הר הצופים/בנימין מזר-ירושלים<->זכריה הנביא/שדרות האמוראים-בית שמש-10,11621-1-0,3,
33625,34,87,יצחק נסים/חרמון-מבשרת ציון<->אולם ספורט-הר אדר-10,48087-1-0,3,
33626,34,87,אולם ספורט-הר אדר<->יצחק נסים/חרמון-מבשרת ציון-20,48087-2-0,3,
33627,3,228,ת. רכבת גני אביב-לוד<->יוסף טומי לפיד/דרך ההצלחה-ראשון לציון-2#,11228-2-#,3,
33653,3,5,מתחם ביג/תדהר-פרדס חנה כרכור<->מתחם ביג/תדהר-פרדס חנה כרכור-34,12005-3-4,3,
33654,3,5,בית ספר אלונים/הבנים-פרדס חנה כרכור<->דרך הבנים/דרך משמרות-פרדס חנה כרכור-35,12005-3-5,3,
33655,3,3,בית ספר אלונים/הבנים-פרדס חנה כרכור<->דרך הבנים/דרך משמרות-פרדס חנה כרכור-33,15003-3-3,3,
33656,14,511,ת. מרכזית צפת/רציפים-צפת<->ת. מרכזית ק''ש/הורדה-קרית שמונה-17,10511-1-7,3,
33657,14,511,ת. מרכזית ק''ש/רציפים-קרית שמונה<->ת. מרכזית צפת/הורדה-צפת-27,10511-2-7,3,
33662,14,23א,ת. מרכזית צפת/רציפים-צפת<->מסוף חצור הגלילית/הורדה-חצור הגלילית-1#,33023-1-#,3,
33663,14,23,מסוף חצור הגלילית/רציפים-חצור הגלילית<->ת. מרכזית צפת/הורדה-צפת-2#,33023-2-#,3,
33664,18,226,בית ספר משמרת מאיר-ביתר עילית<->גבעת התחמושת/שרגאי-ירושלים-17,14226-1-7,3,
33665,38,61,מסוף הר הצופים/בנימין מזר-ירושלים<->מירסקי/מינץ-ירושלים-2#,27061-2-#,3,
34081,31,450,יצחק הנשיא/שדרות הפלמ''ח-אשדוד<->הרטום/שדרות גולדה מאיר-ירושלים-13,10450-1-3,3,
34082,14,52,מתחם ביג כרמיאל-כרמיאל<->בוקיעה אל ג'רביה ג-פקיעין-1ב,26052-1-ב,3,
34083,14,52,אל ג'רביה ז-פקיעין<->מתחם ביג כרמיאל-כרמיאל-2ב,26052-2-ב,3,
34086,14,152,חיילים משוחררים יז-פקיעין<->ת. רכבת כרמיאל-כרמיאל-1#,20152-1-#,3,
34087,14,152,ת. רכבת כרמיאל/רציפים-כרמיאל<->חיילים משוחררים טז-פקיעין-2#,20152-2-#,3,
34088,25,4א,ת. רכבת יבנה מערב-יבנה<->ת. רכבת יבנה מזרח-יבנה-11,47004-1-1,3,
34089,25,4א,ת. רכבת יבנה מזרח-יבנה<->ת. רכבת יבנה מערב-יבנה-21,47004-2-1,3,
34095,16,5,מסוף יגור-יגור<->מסוף יגור-יגור-30,52005-3-0,3,
34098,6,20א,מסרארה חט''ב-עין מאהל<->כפר כנא ז'/בי''ס חט''ב א-כפר כנא-14,20020-1-4,3,
34099,6,20א,כפר כנא ב'/בי''ס חט''ב א-כפר כנא<->מסרארה חט''ב-עין מאהל-24,20020-2-4,3,
34100,6,21,7061/7074-נצרת<->בית ספר תיכון שנלר-נצרת-1#,23021-1-#,3,
34101,6,21,שכונת כרם אלסאחב א-נצרת<->בית ספר תיכון שנלר-נצרת-1א,23021-1-א,3,
34102,6,21,בית ספר תיכון שנלר-נצרת<->7061/7074-נצרת-2#,23021-2-#,3,
34103,6,21,בית ספר תיכון שנלר-נצרת<->שכונת כרם אלסאחב א-נצרת-2א,23021-2-א,3,
34104,6,3,מרכז מסחרי/המעיין-נוף הגליל<->שוק נוף הגליל-נוף הגליל-1#,30003-1-#,3,
34105,6,3,מרכז מסחרי/המעיין-נוף הגליל<->שוק נוף הגליל-נוף הגליל-1ב,30003-1-ב,3,
34106,6,3,שוק נוף הגליל-נוף הגליל<->מרכז מסחרי/המעיין-נוף הגליל-2#,30003-2-#,3,
34107,6,3,שוק נוף הגליל-נוף הגליל<->מרכז מסחרי/המעיין-נוף הגליל-2ב,30003-2-ב,3,
34108,6,54,בית ספר תיכון שנלר-נצרת<->בילאל/102926-נצרת-2ב,42054-2-ב,3,
34109,15,570,קניון איילון-בני ברק<->ת.מרכזית באר שבע/הורדה-באר שבע-1#,11570-1-#,3,
34111,16,749,ברל לוקר/ארסט-ירושלים<->שדרות יצחק בן צבי/בצלאל-ירושלים-10,10749-1-0,3,FF9933
34112,16,773,הפסגה/שד' הרצל-ירושלים<->המ''ג/ירמיהו-ירושלים-10,10773-1-0,3,FF9933
34113,16,773,המ''ג/ירמיהו-ירושלים<->בית וגן/שדרות הרצל-ירושלים-20,10773-2-0,3,FF9933
34115,16,793,ינובסקי/דרך חברון-ירושלים<->אגרות משה/חזון איש-ירושלים-10,11793-1-0,3,FF9933
34116,16,793,אגרות משה/חזון איש-ירושלים<->ורשבסקי/אריה בינה-ירושלים-20,11793-2-0,3,FF9933
34117,16,71,מירסקי/מינץ-ירושלים<->מסוף גילה/המרגלית-ירושלים-10,17071-1-0,3,
34118,16,71,מסוף גילה/המרגלית-ירושלים<->מירסקי/מינץ-ירושלים-20,17071-2-0,3,
34119,16,72,מירסקי/מינץ-ירושלים<->מסוף גילה/המרגלית-ירושלים-10,17072-1-0,3,
34120,16,72,מסוף גילה/המרגלית-ירושלים<->מירסקי/מינץ-ירושלים-20,17072-2-0,3,
34121,18,80,ת. רכבת בנימינה/הטחנה-בנימינה גבעת עדה<->ת. רכבת קיסריה פרדס חנה-פרדס חנה כרכור-11,53080-1-1,3,
34122,18,80,ת. רכבת קיסריה פרדס חנה-פרדס חנה כרכור<->ת. רכבת בנימינה/הטחנה-בנימינה גבעת עדה-21,53080-2-1,3,
34123,6,15,דרך א סלאם/רחוב 4076-נצרת<->בית ספר תיכון שנלר-נצרת-2א,23015-2-א,3,
34124,18,85,מסוף שרונה-כפר יונה<->מחנה בית ליד-כפר יונה-10,46085-1-0,3,
34126,15,570,ת.מרכזית באר שבע/רציפים בינעירוני-באר שבע<->קניון איילון-בני ברק-2#,11570-2-#,3,
34127,18,86,מחנה בית ליד-כפר יונה<->מסוף שרונה-כפר יונה-20,37086-2-0,3,
34129,23,5,בית ספר אל הודא-רהט<->בית ספר אל הודא-רהט-33,78005-3-3,3,
34134,14,41,ת. מרכזית נהריה/רציפים-נהריה<->הרב קוק/ז'בוטינסקי-מעלות תרשיחא-1א,16041-1-א,3,
34135,14,41,עירייה-מעלות תרשיחא<->ת. מרכזית נהריה/הורדה-נהריה-2א,16041-2-א,3,
34136,7,311,הושעייה-הושעיה<->אזור תעשיה רמת ישי-רמת ישי-1#,19311-1-#,3,
34137,7,311,אזור תעשיה רמת ישי-רמת ישי<->הושעייה-הושעיה-2#,19311-2-#,3,
34141,38,61,מירסקי/מינץ-ירושלים<->מסוף הר הצופים/מרטין בובר-ירושלים-1#,27061-1-#,3,
34154,2,,אשקלון-אשקלון<->בנימינה-בנימינה גבעת עדה,226,2,
34156,2,,אשקלון-אשקלון<->בנימינה-בנימינה גבעת עדה,230,2,
34166,2,,בנימינה-בנימינה גבעת עדה<->אשקלון-אשקלון,259,2,
34169,2,,בנימינה-בנימינה גבעת עדה<->אשקלון-אשקלון,263,2,
34177,2,,בנימינה-בנימינה גבעת עדה<->רחובות-רחובות,277,2,
34184,2,,בית שמש-בית שמש<->תל אביב מרכז-תל אביב יפו,534,2,
34197,2,,הרצליה-הרצליה<->אשקלון-אשקלון,673,2,
34207,2,,ירושלים/יצחק נבון-ירושלים<->הרצליה-הרצליה,710,2,
34229,2,,נתניה-נתניה<->רחובות-רחובות,983,2,
34231,2,,נתניה-נתניה<->רחובות-רחובות,985,2,
34233,2,,קרית גת-קרית גת<->נהריה-נהריה,1020,2,
34239,2,,הרצליה-הרצליה<->ירושלים/יצחק נבון-ירושלים,701,2,
34256,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב מרכז-תל אביב יפו,6136,2,
34257,2,,תל אביב מרכז-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,6137,2,
34258,2,,בית שמש-בית שמש<->נתניה-נתניה,6500,2,
34259,2,,בית שמש-בית שמש<->נתניה-נתניה,6502,2,
34260,2,,נתניה-נתניה<->בית שמש-בית שמש,6503,2,
34261,2,,בית שמש-בית שמש<->נתניה-נתניה,6504,2,
34262,2,,נתניה-נתניה<->בית שמש-בית שמש,6505,2,
34263,2,,בית שמש-בית שמש<->נתניה-נתניה,6506,2,
34264,2,,נתניה-נתניה<->בית שמש-בית שמש,6507,2,
34265,2,,בית שמש-בית שמש<->נתניה-נתניה,6508,2,
34266,2,,נתניה-נתניה<->בית שמש-בית שמש,6509,2,
34267,2,,בית שמש-בית שמש<->נתניה-נתניה,6510,2,
34268,2,,נתניה-נתניה<->בית שמש-בית שמש,6511,2,
34269,2,,בית שמש-בית שמש<->נתניה-נתניה,6512,2,
34270,2,,נתניה-נתניה<->בית שמש-בית שמש,6513,2,
34271,2,,בית שמש-בית שמש<->נתניה-נתניה,6514,2,
34272,2,,נתניה-נתניה<->בית שמש-בית שמש,6515,2,
34273,2,,נתניה-נתניה<->בית שמש-בית שמש,6517,2,
34296,2,,בית שמש-בית שמש<->נתניה-נתניה,7500,2,
34297,2,,בית שמש-בית שמש<->נתניה-נתניה,7502,2,
34298,2,,נתניה-נתניה<->בית שמש-בית שמש,7503,2,
34299,2,,נתניה-נתניה<->בית שמש-בית שמש,7505,2,
34314,18,160,קידמה/התמדה-חריש<->ת. רכבת קיסריה פרדס חנה-פרדס חנה כרכור-10,13160-1-0,3,
34315,18,160,ת. רכבת קיסריה פרדס חנה-פרדס חנה כרכור<->קידמה/התמדה-חריש-20,13160-2-0,3,
34316,3,490,ת.רכבת תל אביב - סבידור/רציפים B-תל אביב יפו<->ברעם/האומן-ירושלים-1#,13490-1-#,3,
34317,3,490,ברעם/האומן-ירושלים<->ת. רכבת תל אביב - סבידור/הורדה-תל אביב יפו-3#,13490-3-#,3,
34318,31,8א,גלובוס סנטר-מבקיעים<->אריה תגר/אריאל שרון-אשקלון-11,17008-1-1,3,
34319,31,8א,אריה תגר/אריאל שרון-אשקלון<->גלובוס סנטר-מבקיעים-21,17008-2-1,3,
34320,7,385,אוניברסיטה/רב תכליתי-חיפה<->מגאר ג'/מרכז-מגאר-2#,20385-2-#,3,
34328,18,777,מסוף ג'ת-ג'ת<->ת. רכבת חוף הכרמל-חיפה-10,11777-1-0,3,
34329,18,777,ת. רכבת חוף הכרמל-חיפה<->מסוף ג'ת-ג'ת-20,11777-2-0,3,
34332,2,,עתלית-עתלית<->בית שאן-בית שאן,84,2,
34333,2,,עתלית-עתלית<->בית שאן-בית שאן,90,2,
34334,2,,ראשונים-ראשון לציון<->לוד-לוד,930,2,
34335,2,,לוד-לוד<->ראשונים-ראשון לציון,931,2,
34336,2,,ראשונים-ראשון לציון<->לוד-לוד,932,2,
34337,2,,לוד-לוד<->ראשונים-ראשון לציון,933,2,
34338,2,,ראשונים-ראשון לציון<->לוד-לוד,6900,2,
34339,2,,לוד-לוד<->ראשונים-ראשון לציון,6901,2,
34340,2,,ראשונים-ראשון לציון<->לוד-לוד,6902,2,
34341,2,,לוד-לוד<->ראשונים-ראשון לציון,6903,2,
34342,2,,ראשונים-ראשון לציון<->לוד-לוד,6904,2,
34343,2,,לוד-לוד<->ראשונים-ראשון לציון,6905,2,
34344,2,,ראשונים-ראשון לציון<->לוד-לוד,6906,2,
34345,2,,לוד-לוד<->ראשונים-ראשון לציון,6907,2,
34346,2,,ראשונים-ראשון לציון<->לוד-לוד,6908,2,
34347,2,,לוד-לוד<->ראשונים-ראשון לציון,6909,2,
34348,2,,ראשונים-ראשון לציון<->לוד-לוד,6910,2,
34349,2,,לוד-לוד<->ראשונים-ראשון לציון,6911,2,
34350,2,,ראשונים-ראשון לציון<->לוד-לוד,6912,2,
34351,2,,לוד-לוד<->ראשונים-ראשון לציון,6913,2,
34352,2,,ראשונים-ראשון לציון<->לוד-לוד,6914,2,
34353,2,,לוד-לוד<->ראשונים-ראשון לציון,6915,2,
34354,2,,ראשונים-ראשון לציון<->לוד-לוד,6916,2,
34356,2,,לוד-לוד<->ראשונים-ראשון לציון,7901,2,
34357,2,,ראשונים-ראשון לציון<->לוד-לוד,7902,2,
34358,2,,לוד-לוד<->ראשונים-ראשון לציון,7903,2,
34359,2,,ראשונים-ראשון לציון<->לוד-לוד,7904,2,
34360,14,68,ת.מרכזית עכו/דרך הארבעה-עכו<->דייר חנא ו'/כביש ראשי-דייר חנא-12,11068-1-2,3,
34361,14,68,צומת דיר חנא-דייר חנא<->ת.מרכזית עכו/דרך הארבעה-עכו-22,11068-2-2,3,
34365,15,457,מרכז תחבורתי הארזים/בינעירוני-ירושלים<->יצחק שדה/האצל-דימונה-1#,14457-1-#,3,
34367,18,634,קידמה/התמדה-חריש<->מסוף עתידים-תל אביב יפו-10,10634-1-0,3,
34368,18,634,מסוף עתידים-תל אביב יפו<->קידמה/התמדה-חריש-20,10634-2-0,3,
34395,16,5א,ת. רכבת בת גלים-חיפה<->מסוף יגור-יגור-10,52005-1-0,3,
34396,16,5א,מסוף יגור-יגור<->ת. רכבת בת גלים-חיפה-20,52005-2-0,3,
34404,37,63,שדרות בנימין/שער הגיא-נתניה<->תחנת רכבת ספיר/יד חרוצים-נתניה-13,47063-1-3,3,
34418,15,457,יצחק שדה/האצל-דימונה<->מרכז תחבורתי הארזים/הורדה-ירושלים-2#,14457-2-#,3,
34420,37,65,האורזים/העמל-נתניה<->חוף פולג/רמת פולג-נתניה-13,32065-1-3,3,
34421,37,65,מכללת הרמלין/המחקר-נתניה<->מסוף עין התכלת/הורדה-נתניה-23,32065-2-3,3,
34445,22,2,קרית אריה-פתח תקווה<->הקוממיות-בת ים-10,65002-1-0,0,
34446,22,2,הקוממיות-בת ים<->קרית אריה-פתח תקווה-20,65002-2-0,0,
34447,22,1,תחנה מרכזית פתח תקווה-פתח תקווה<->הקוממיות-בת ים-10,79001-1-0,0,
34448,22,1,הקוממיות-בת ים<->תחנה מרכזית פתח תקווה-פתח תקווה-20,79001-2-0,0,
34449,22,3,קרית אריה-פתח תקווה<->אליפלט-תל אביב יפו-10,86003-1-0,0,
34450,22,3,אליפלט-תל אביב יפו<->קרית אריה-פתח תקווה-20,86003-2-0,0,
34454,2,,נהריה-נהריה<->באר שבע צפון-באר שבע,43,2,
34457,18,18,קובאא אלדאארי א-כפר קרע<->ברטעה-בסמ''ה-10,45018-1-0,3,
34458,18,18,ברטעה-בסמ''ה<->קובאא אלדאארי א-כפר קרע-20,45018-2-0,3,
34459,38,86,מירסקי/מינץ-ירושלים<->חזון איש/הרב רפאל ברוך טולדנו-ירושלים-1#,36086-1-#,3,
34460,38,86,חזון איש/מסוף רמת שלמה-ירושלים<->מירסקי/מינץ-ירושלים-2#,36086-2-#,3,
34461,38,81,הרב ש''י זווין/הרב וינוגרד-ירושלים<->מירסקי/מינץ-ירושלים-1#,44081-1-#,3,
34462,38,81,מירסקי/מינץ-ירושלים<->וינוגרד/זווין-ירושלים-2#,44081-2-#,3,
34463,38,85,חזון איש/מסוף רמת שלמה-ירושלים<->וינוגרד/זווין-ירושלים-1#,47085-1-#,3,
34464,38,85,הרב ש''י זווין/הרב וינוגרד-ירושלים<->חזון איש/הרב רפאל ברוך טולדנו-ירושלים-2#,47085-2-#,3,
34619,5,116,מסוף אונברסיטת ת''א-תל אביב יפו<->מסוף קרית אונו-קרית אונו-10,13116-1-0,3,
34620,5,116,מסוף קרית אונו-קרית אונו<->קלצ'קין-תל אביב יפו-20,13116-2-0,3,
34624,2,,אשקלון-אשקלון<->הרצליה-הרצליה,7616,2,
34625,2,,הרצליה-הרצליה<->אשקלון-אשקלון,7617,2,
34626,2,,אשקלון-אשקלון<->תל אביב מרכז-תל אביב יפו,7618,2,
34627,2,,הרצליה-הרצליה<->ירושלים/יצחק נבון-ירושלים,7723,2,
